Favoriete onderdeel,Naam,AtleetID,Leeftijd,Land,Geslacht,MaxID,Specialiteit,Humeur,Ervaring,Vorm,Lengte,Gewicht,Deadline,Zorg,Kracht,Uithouding,Snelheid,Lenigheid,Springen,Werpen,SP1,SP2,Transferwaarde,Waarde,AtleetId
50 km snelwandelen,Lalov Kaloyan,4986271,33,Bulgaria,Man,28300,Snelwandelaars,20,15,14,180,63,2025-02-24 01:01:24,18,0,19,0,5,1,0,12,12,,0,4986271
400 meter,Brosien Chiara,5026646,32,Deutschland,Vrouw,33530,Sprinters,19,12,15,171,56,2025-02-24 01:02:04,18,11,1,19,0,0,1,14,11,,0,5026646
Polsstokhoogspringen,Karlsen Elias,5018329,33,Danmark,Man,28260,Springers,18,13,15,172,68,2025-02-24 01:02:28,18,0,0,0,16,18,0,10,11,,0,5018329
Onbekend,Donovan Rebecca,5434339,21,United States,Vrouw,12990,Middenafstandslopers,20,5,15,179,80,2025-02-24 03:37:03,15,4,2,17,3,2,3,8,8,,0,5434339
Kogelstoten,Horvat Doroteja,5015090,33,Slovenija,Vrouw,15930,Werpers,20,14,16,175,57,2025-02-24 08:41:00,19,16,0,0,0,0,13,9,9,,0,5015090
Onbekend,Cabanillas Sebastián,5662171,15,España,Man,760,Zonder specialiteit,13,1,14,178,76,2025-02-24 08:56:11,16,8,7,3,1,5,0,0,0,,0,5662171
Onbekend,Blocona Elene,5626503,15,España,Vrouw,1510,Werpers,14,1,16,166,66,2025-02-24 08:56:27,6,11,3,2,1,3,4,5,5,,0,5626503
Onbekend,Íñiguez Catalina,5575541,18,España,Vrouw,1860,Snelwandelaars,20,2,16,170,63,2025-02-24 09:31:20,20,1,10,2,6,6,0,7,7,,0,5575541
Onbekend,Cáceres Nadia,5584165,19,Perú,Vrouw,2050,Langeafstandslopers,20,2,16,161,55,2025-02-24 09:31:24,17,0,11,5,3,2,2,6,5,,1000,5584165
200 meter,Spence Aidan,5418287,21,United States,Man,12210,Sprinters,20,4,16,187,83,2025-02-24 11:26:02,15,10,2,17,2,1,3,7,8,,44000,5418287
Onbekend,Kekkonen Antti,5661754,16,Suomi,Man,1930,Sprinters,17,1,15,180,81,2025-02-24 11:28:05,20,3,3,10,2,2,1,8,6,,1000,5661754
Onbekend,Saikkonen Pertti,5650678,14,Suomi,Man,750,Springers,19,1,15,160,62,2025-02-24 11:28:27,10,3,2,3,8,9,2,6,4,,1000,5650678
Onbekend,Järvi Atso,5661755,14,Suomi,Man,1210,Springers,13,1,15,166,63,2025-02-24 11:28:46,12,2,1,3,3,10,3,7,7,,1000,5661755
Discuswerpen,Pietras Karolina,5532410,27,Polska,Vrouw,2080,Werpers,20,3,16,169,65,2025-02-24 11:29:57,19,10,1,3,3,2,8,9,6,,0,5532410
Polsstokhoogspringen,Chaves Karina,5409976,21,Brasil,Vrouw,14240,Springers,20,3,14,170,81,2025-02-24 11:30:14,9,3,1,3,9,18,4,7,7,,29000,5409976
Hinkstapspringen,Klimczak Dagmara,5532403,25,Polska,Vrouw,1600,Springers,20,3,18,170,66,2025-02-24 11:30:40,9,1,1,2,9,10,1,6,8,,0,5532403
400 meter horden,Zaręba Rafał,5532985,21,Polska,Man,2440,Sprinters,20,3,20,179,71,2025-02-24 11:31:00,18,3,2,12,1,3,3,5,5,,0,5532985
Onbekend,Dorová Milena,5516567,19,Slovensko,Vrouw,2820,Middenafstandslopers,20,2,20,176,74,2025-02-24 11:40:43,19,3,10,9,3,1,0,9,7,,7000,5516567
Vijfkamp Mannen,Kędzior Rafał,5532413,24,Polska,Man,1580,Meerkampers,20,3,18,169,63,2025-02-24 11:41:07,10,8,1,2,2,1,2,9,9,,0,5532413
Onbekend,Stefini Andrea,5556283,19,Italia,Man,4940,Middenafstandslopers,20,2,19,181,79,2025-02-24 11:41:25,19,2,9,12,3,2,1,9,9,,11000,5556283
Verspringen,Santorún Arnau,5477640,19,España,Man,4580,Springers,20,4,18,184,81,2025-02-24 11:42:39,18,3,7,2,5,13,3,9,9,,9999,5477640
Onbekend,Izdebski Maciej,5455451,20,Polska,Man,4340,Werpers,20,3,19,181,86,2025-02-24 11:43:03,19,11,3,0,4,2,11,9,9,,16000,5455451
Onbekend,Thiel Milan,5641970,16,België,Man,1300,Springers,16,1,15,166,71,2025-02-24 12:40:28,20,2,0,2,2,9,1,6,6,,0,5641970
Onbekend,Cavallasca Teresa,5514812,18,Italia,Vrouw,5860,Werpers,20,3,16,172,80,2025-02-24 12:41:19,12,14,1,1,1,3,11,9,9,,16000,5514812
Onbekend,Muntz Brandon,5616165,15,Australia,Man,1480,Meerkampers,19,1,14,167,70,2025-02-24 12:43:39,6,2,10,2,2,3,9,7,6,,0,5616165
Onbekend,Tesser Olívia,5638177,14,Brasil,Vrouw,490,Werpers,16,1,13,163,56,2025-02-24 13:34:20,13,1,4,7,2,3,5,8,5,,1000,5638177
Onbekend,Sáinz Daniel,5585252,18,España,Man,2310,Snelwandelaars,18,2,19,167,68,2025-02-24 13:49:31,6,3,9,3,11,1,4,8,9,,9999,5585252
Onbekend,Paris Cyrielle,5481476,19,France,Vrouw,3080,Springers,20,2,14,168,71,2025-02-24 14:37:19,17,2,6,0,8,11,2,10,6,,0,5481476
Onbekend,Miani Ernesto,5650556,17,Italia,Man,1080,Werpers,15,1,16,162,63,2025-02-24 14:37:45,18,8,1,3,2,1,7,7,5,,0,5650556
Onbekend,Gutiérrez Javier,5642924,16,Argentina,Man,1000,Langeafstandslopers,18,1,14,173,76,2025-02-24 16:09:56,8,3,8,7,2,3,3,9,7,,0,5642924
Onbekend,Martínez Margarita,5602757,17,Argentina,Vrouw,1960,Meerkampers,20,1,16,163,62,2025-02-24 16:10:16,18,10,1,7,1,7,2,5,8,,0,5602757
Onbekend,Matthews Ian,5607905,17,Jamaica,Man,1400,Sprinters,20,2,15,182,85,2025-02-24 16:18:16,16,10,3,9,1,3,2,6,4,,1000,5607905
Onbekend,Moloney Zachary,5548309,17,United States,Man,2110,Springers,20,2,15,184,97,2025-02-24 17:12:56,10,3,0,3,10,9,3,8,9,,0,5548309
800 meter,Drache Augustin,5299401,25,Deutschland,Man,9730,Middenafstandslopers,19,6,15,169,69,2025-02-24 17:28:46,13,5,16,6,2,5,3,10,8,,0,5299401
1.500 meter,Meineke Mats,5295249,25,Deutschland,Man,17090,Middenafstandslopers,19,6,15,173,79,2025-02-24 17:29:03,10,5,18,3,0,9,3,9,10,,0,5295249
Onbekend,Kusters Danique,5273648,25,Nederland,Vrouw,6510,Middenafstandslopers,17,3,10,171,68,2025-02-24 17:29:15,19,8,15,2,2,1,5,9,7,,0,5273648
800 meter,Vivian Leticia,5287499,25,Brasil,Vrouw,15790,Middenafstandslopers,20,6,18,167,71,2025-02-24 17:29:25,20,6,18,5,1,1,5,9,8,,0,5287499
Speerwerpen,Gardiner Danielle,5272693,25,Great Britain,Vrouw,32750,Werpers,20,6,19,182,87,2025-02-24 17:29:49,20,20,3,1,3,5,2,10,10,,0,5272693
Onbekend,Jean Christelle,5610233,17,France,Vrouw,1880,Springers,13,1,16,179,77,2025-02-24 17:30:49,17,2,2,2,10,9,1,6,7,,1000,5610233
Onbekend,Voisin Omar,5594072,17,France,Man,1970,Springers,20,2,16,176,84,2025-02-24 17:31:05,18,1,3,3,6,10,1,6,9,,1000,5594072
Onbekend,Alves Diana,5571197,17,Brasil,Vrouw,1590,Langeafstandslopers,20,1,15,180,84,2025-02-24 17:37:23,18,1,10,1,3,1,2,7,5,,0,5571197
Onbekend,Apollo Ivano,5632984,17,Italia,Man,1790,Sprinters,20,1,13,181,88,2025-02-24 17:48:18,20,4,3,10,3,2,2,8,7,,0,5632984
Onbekend,Pauwe Elias,5539188,17,Nederland,Man,2050,Werpers,20,1,14,166,77,2025-02-24 18:33:54,9,9,1,3,3,1,11,8,7,,1000,5539188
Onbekend,Boquete Jacqueline,5662556,17,Switzerland,Vrouw,1780,Werpers,18,1,14,160,61,2025-02-24 18:43:36,20,3,1,2,8,3,8,7,6,,1000,5662556
Onbekend,Drozd Dorota,5646243,24,Polska,Vrouw,2040,Meerkampers,20,1,15,174,67,2025-02-24 18:52:26,19,3,3,6,3,2,0,10,8,,0,5646243
Onbekend,Brodowska Izabela,5646229,17,Polska,Vrouw,250,Springers,19,1,16,159,56,2025-02-24 18:53:17,6,2,0,6,2,7,1,4,4,,0,5646229
Onbekend,Dzikowski Henryk,5646219,23,Polska,Man,1610,Snelwandelaars,15,2,15,184,90,2025-02-24 18:53:26,12,3,10,6,5,1,1,7,9,,0,5646219
Onbekend,Myśliwiec Czesław,5646214,16,Polska,Man,1890,Langeafstandslopers,18,2,15,178,81,2025-02-24 18:53:56,7,2,10,9,4,1,2,5,8,,2000,5646214
Onbekend,Krawczyk Ludmiła,5646211,15,Polska,Vrouw,550,Middenafstandslopers,17,1,17,152,49,2025-02-24 18:54:02,16,1,4,5,3,1,1,7,5,,1000,5646211
Onbekend,Kot Jacek,5646226,20,Polska,Man,1650,Springers,15,1,16,184,84,2025-02-24 18:54:19,8,2,0,3,3,10,1,6,10,,0,5646226
Onbekend,Hnat Wacław,5656423,15,Polska,Man,1460,Meerkampers,14,1,15,176,78,2025-02-24 18:54:25,13,1,2,10,3,2,10,6,6,,0,5656423
Onbekend,Delcourt Nicolas,5661727,17,France,Man,750,Zonder specialiteit,16,1,14,172,73,2025-02-24 19:24:45,18,3,8,2,7,2,1,0,0,,0,5661727
10 km snelwandelen,Payne Freya,5055732,31,Great Britain,Vrouw,15710,Snelwandelaars,20,10,16,172,70,2025-02-24 19:50:34,18,0,17,6,3,0,0,12,12,,15000,5055732
Onbekend,Davenport Ariana,5619110,22,United States,Vrouw,1220,Snelwandelaars,20,1,13,187,82,2025-02-24 20:29:08,15,3,7,4,5,1,2,4,10,,0,5619110
Onbekend,Caldwell Dalton,5646757,14,United States,Man,1020,Werpers,13,1,15,153,52,2025-02-24 20:55:34,15,5,2,3,2,1,10,6,6,,2000,5646757
3.000 meter steeplechase,Kralj Jakob,5150125,29,Slovenija,Man,8020,Middenafstandslopers,20,8,15,173,73,2025-02-24 21:17:43,16,0,13,7,10,0,1,11,11,,1000,5150125
Verspringen,Mol Wout,5505941,27,België,Man,3460,Springers,20,4,16,179,79,2025-02-24 21:18:11,15,4,2,5,6,12,3,9,8,,1000,5505941
Hoogspringen,Milovanovic Isa,4567848,43,Sverige,Vrouw,22210,Springers,11,20,15,175,95,2025-02-24 21:21:18,18,0,0,0,4,10,0,8,8,,0,4567848
10 km snelwandelen,Wasaborg Hampus,4863194,39,Sverige,Man,9280,Snelwandelaars,20,15,16,190,67,2025-02-24 21:21:34,19,0,14,0,4,0,0,4,5,,0,4863194
Onbekend,Dachsberg Per,5603727,17,Sverige,Man,920,Werpers,14,1,15,177,81,2025-02-24 21:22:28,10,3,1,3,3,2,10,5,7,,0,5603727
100 meter,James Davandrea,5529625,19,Barbados,Vrouw,3110,Sprinters,20,3,18,174,72,2025-02-24 21:56:34,14,9,3,12,2,2,1,8,8,,8000,5529625
Onbekend,Jacobsen Kayla,5651606,17,Great Britain,Vrouw,2100,Middenafstandslopers,15,1,15,180,73,2025-02-24 22:04:24,18,0,7,10,3,1,2,8,8,,0,5651606
Onbekend,Wirth David,5627580,15,Deutschland,Man,850,Meerkampers,17,1,16,186,90,2025-02-24 22:11:58,13,2,2,1,5,8,3,8,8,,0,5627580
200 meter,Imbroda Adela,5421981,22,España,Vrouw,7760,Sprinters,20,4,16,179,73,2025-02-24 23:15:30,8,1,2,15,2,6,1,5,9,,1000,5421981
Onbekend,Tierraseca Fernando,5590436,17,España,Man,3980,Langeafstandslopers,15,1,16,174,81,2025-02-25 01:03:14,16,3,13,3,1,9,3,7,7,,9999,5590436
Onbekend,de Larrea Kilian,5541052,17,España,Man,10420,Snelwandelaars,20,2,13,182,97,2025-02-25 01:11:40,17,1,17,3,2,2,2,5,5,,9999,5541052
Onbekend,Murray Mya,5628469,17,United States,Vrouw,1630,Zonder specialiteit,17,1,14,172,67,2025-02-25 01:23:53,19,10,6,3,3,1,0,0,0,,0,5628469
Onbekend,Feigenbrugel Lou,5594842,17,France,Vrouw,1520,Middenafstandslopers,20,1,15,179,79,2025-02-25 01:31:49,17,4,9,5,1,7,3,7,8,,0,5594842
Onbekend,Solomon Yitzhak,5569502,17,Yisra'el,Man,3880,Langeafstandslopers,20,2,15,190,98,2025-02-25 07:13:30,12,9,13,3,1,2,3,6,8,,1000,5569502
Onbekend,Tinkler Donna,5582537,17,Ireland,Vrouw,1800,Snelwandelaars,20,1,14,167,69,2025-02-25 08:21:52,19,1,10,2,1,3,2,7,7,,0,5582537
Onbekend,Świątek Szymon,5556226,17,Polska,Man,590,Meerkampers,20,2,14,172,81,2025-02-25 08:22:10,13,6,1,6,8,3,2,6,6,,0,5556226
Onbekend,Carrato Antonia,5589750,18,Italia,Vrouw,2310,Middenafstandslopers,16,1,12,175,79,2025-02-25 08:24:24,11,2,11,10,2,2,3,8,6,,0,5589750
Onbekend,Mauri Cristian,5633743,16,Italia,Man,990,Zonder specialiteit,19,1,14,173,78,2025-02-25 08:25:40,12,2,10,0,4,2,8,0,0,,0,5633743
Onbekend,Bos Heleen,5662938,15,Nederland,Vrouw,1330,Werpers,12,1,14,156,55,2025-02-25 08:57:21,19,1,1,3,7,3,9,4,6,,1000,5662938
Onbekend,Licci Pietro,5661787,15,Switzerland,Man,1020,Zonder specialiteit,13,1,15,161,61,2025-02-25 09:29:44,9,5,2,10,1,3,2,0,0,,0,5661787
800 meter,Foschiatti Ferruccio,5264007,28,Italia,Man,14230,Middenafstandslopers,20,6,17,163,60,2025-02-25 10:23:16,19,2,9,17,4,3,0,11,7,,0,5264007
10.000 meter,Dillard Diego,5161371,28,United States,Man,44300,Langeafstandslopers,20,11,14,178,48,2025-02-25 10:23:22,19,2,20,11,1,2,1,16,12,,0,5161371
10 km snelwandelen,Companys Isaura,5237802,26,España,Vrouw,35670,Snelwandelaars,20,9,17,172,73,2025-02-25 10:24:44,20,0,20,3,8,1,1,8,13,,0,5237802
Kogelstoten,Pudzianowski Patryk,5194266,27,Polska,Man,33720,Werpers,20,7,16,188,104,2025-02-25 10:28:59,18,20,2,3,2,3,10,11,10,,0,5194266
1.500 meter,Potts Vincent,5175208,28,United States,Man,33540,Middenafstandslopers,18,10,15,168,56,2025-02-25 10:36:25,20,1,19,17,1,1,3,11,9,,0,5175208
Onbekend,Clijsters Gianni,5562337,17,België,Man,1280,Meerkampers,20,1,16,178,87,2025-02-25 10:39:04,16,2,2,5,10,1,2,6,8,,0,5562337
Onbekend,Stevesijns Casper,5639648,17,België,Man,2220,Sprinters,16,1,16,166,69,2025-02-25 10:39:29,18,3,2,11,1,3,2,8,6,,0,5639648
400 meter horden,Deroost Koen,5505840,26,België,Man,3780,Sprinters,20,4,17,187,92,2025-02-25 10:39:46,7,3,1,12,6,3,1,10,8,,0,5505840
1.500 meter,Depauw Arne,5505915,29,België,Man,1960,Middenafstandslopers,20,4,17,170,70,2025-02-25 10:40:05,17,2,8,10,3,3,2,9,4,,0,5505915
Kogelstoten,Haase Sabri,5505948,30,België,Man,1420,Werpers,19,4,17,195,96,2025-02-25 10:40:20,12,7,0,0,1,0,7,8,10,,0,5505948
Onbekend,Delforge Mathias,5629872,18,België,Man,1400,Werpers,18,1,18,174,76,2025-02-25 10:40:35,12,3,1,2,3,2,11,4,4,,0,5629872
Onbekend,Rodrigues Domingos,5653368,15,Portugal,Man,370,Snelwandelaars,11,1,15,179,77,2025-02-25 10:52:02,10,1,6,2,7,2,3,7,4,,2000,5653368
Onbekend,Nunes Soraia,5651980,15,Portugal,Vrouw,470,Meerkampers,19,1,16,161,57,2025-02-25 10:55:35,10,3,3,2,3,3,8,5,6,,1000,5651980
Onbekend,Sorokin Mikhail,5623722,21,Belarus,Man,2220,Middenafstandslopers,20,2,15,194,96,2025-02-25 11:31:00,18,3,9,11,3,2,1,5,5,,1000,5623722
Onbekend,Novikov Svyatoslav,5584188,17,Belarus,Man,2780,Werpers,20,2,15,186,91,2025-02-25 11:32:52,15,4,3,10,2,3,12,8,7,,0,5584188
Onbekend,Okubo Ai,5629473,16,Nippon,Vrouw,1240,Werpers,19,1,15,165,65,2025-02-25 11:33:30,18,9,1,5,1,3,6,6,7,,0,5629473
Onbekend,Saravia Alicia,5605614,16,Perú,Vrouw,3720,Werpers,19,2,15,174,70,2025-02-25 11:35:33,20,2,0,1,6,3,13,5,6,,7000,5605614
110 meter horden,Lakakis Alfredos,5298753,25,Hellas,Man,28500,Sprinters,20,6,18,171,84,2025-02-25 13:31:15,18,2,2,20,1,1,1,10,10,,0,5298753
400 meter horden,English Hamish,5285655,25,Great Britain,Man,31210,Sprinters,20,7,16,183,89,2025-02-25 13:31:21,19,4,1,20,1,1,3,7,8,,0,5285655
Speerwerpen,Bērziņš Ziedonis,5277063,25,Latvija,Man,31650,Werpers,20,6,16,178,86,2025-02-25 13:31:51,20,20,3,3,3,0,3,7,8,,0,5277063
Kogelstoten,Mosberg Serge,5278664,25,Deutschland,Man,32240,Werpers,20,6,13,180,76,2025-02-25 13:31:56,19,20,2,1,2,3,1,8,10,,0,5278664
Onbekend,Sieger Tim,5569312,18,Deutschland,Man,4400,Sprinters,20,1,11,179,82,2025-02-25 13:32:01,19,3,2,14,2,1,3,5,5,,1000,5569312
200 meter,Richards Gianna,5283257,25,United States,Vrouw,31330,Sprinters,20,6,19,183,79,2025-02-25 13:32:09,18,1,2,20,2,2,2,9,9,,0,5283257
Onbekend,Schenke Bernd,5530433,18,Deutschland,Man,5150,Sprinters,20,1,18,175,83,2025-02-25 14:57:11,18,1,2,14,2,3,3,6,6,,0,5530433
Onbekend,Fauvel Garance,5589981,17,France,Vrouw,3380,Langeafstandslopers,20,1,15,181,77,2025-02-25 16:04:17,17,3,13,4,2,3,2,7,8,,1000,5589981
Onbekend,Prevost Antoine,5539210,17,France,Man,3080,Sprinters,20,2,15,188,101,2025-02-25 16:59:24,19,4,2,8,12,0,4,7,6,,0,5539210
Hinkstapspringen,Ketterer Siiri,5560963,19,Suomi,Vrouw,2620,Springers,20,2,16,159,56,2025-02-25 17:04:04,20,2,3,1,2,11,3,7,8,,0,5560963
200 meter,Hek Inge,5045308,31,Nederland,Vrouw,4840,Sprinters,20,8,16,182,80,2025-02-25 17:04:41,10,10,0,11,0,2,7,11,9,,0,5045308
Onbekend,Mpampasanidis Aleksis,5664006,16,Hellas,Man,860,Zonder specialiteit,16,1,15,173,73,2025-02-25 17:05:05,16,1,1,1,3,9,7,0,0,,0,5664006
400 meter horden,Barlow Sasha,5093630,30,United States,Vrouw,6020,Sprinters,20,7,17,186,66,2025-02-25 17:06:44,15,13,1,11,10,2,2,10,9,,0,5093630
Onbekend,Sirajuddin Pandu,5548394,17,Indonesia,Man,1490,Sprinters,20,2,19,186,90,2025-02-25 17:56:16,8,1,2,10,7,2,4,8,8,,0,5548394
400 meter,Tonchev Zhelyazko,5440210,27,Bulgaria,Man,4230,Sprinters,20,6,15,164,59,2025-02-25 19:16:57,16,9,3,11,6,3,2,11,7,,0,5440210
Verspringen,Blanco Prudencio,5335434,24,México,Man,4190,Springers,20,6,15,182,73,2025-02-25 19:18:43,19,7,1,2,6,12,2,10,9,,1000,5335434
Kogelstoten,Karavelov Yordan,5440245,28,Bulgaria,Man,6440,Werpers,20,5,14,174,78,2025-02-25 19:19:12,12,8,1,3,3,3,10,13,12,,0,5440245
Kogelslingeren,Niebuhr Niklas,5121462,30,Deutschland,Man,3660,Werpers,20,7,15,176,73,2025-02-25 19:19:25,20,11,3,1,3,0,11,7,7,,0,5121462
5.000 meter,Colombi Dario,5205999,28,Italia,Man,9980,Langeafstandslopers,20,8,16,186,71,2025-02-25 19:25:48,15,3,14,11,3,0,2,12,10,,9000,5205999
Hinkstapspringen,Ovidiu Otilia,5146918,30,România,Vrouw,10700,Springers,20,7,17,174,60,2025-02-25 19:26:00,18,3,2,6,12,14,2,12,11,,13000,5146918
100 meter horden,Lalova Darina,5440091,23,Bulgaria,Vrouw,3830,Sprinters,20,5,15,169,63,2025-02-25 19:27:50,20,9,3,11,2,2,2,9,8,,0,5440091
3.000 meter steeplechase,Rusinova Aleksandrina,5440222,27,Bulgaria,Vrouw,6200,Middenafstandslopers,20,6,15,174,65,2025-02-25 19:28:20,17,1,11,9,3,2,1,10,13,,1000,5440222
20 km snelwandelen,Lukanova Linda,5440234,31,Bulgaria,Vrouw,3760,Snelwandelaars,19,6,15,182,73,2025-02-25 19:29:20,14,0,10,2,7,0,0,10,11,,0,5440234
Verspringen,Petkova Zora,5440241,29,Bulgaria,Vrouw,4240,Springers,20,6,15,171,62,2025-02-25 19:29:45,17,2,0,3,8,10,1,12,4,,0,5440241
Kogelstoten,Abbà Delfina,5392362,24,Italia,Vrouw,3180,Werpers,20,5,15,166,69,2025-02-25 19:30:28,9,8,3,2,0,1,12,10,8,,0,5392362
Discuswerpen,Balakova Mila,5498598,21,Bulgaria,Vrouw,1930,Werpers,20,4,15,177,74,2025-02-25 19:30:48,13,8,3,1,2,3,10,7,9,,0,5498598
Zevenkamp,Krueg Lotta,5187962,29,Deutschland,Vrouw,5140,Meerkampers,20,9,15,161,56,2025-02-25 19:31:09,10,7,2,5,3,3,3,11,12,,0,5187962
Vijfkamp Vrouwen,Battión Celia,5326766,24,Argentina,Vrouw,1720,Meerkampers,20,5,15,176,77,2025-02-25 19:31:15,7,3,4,10,4,10,3,7,7,,1000,5326766
Onbekend,de Kok Lizet,5589310,17,Nederland,Vrouw,3230,Meerkampers,20,1,16,160,62,2025-02-25 20:27:52,15,13,3,3,4,7,4,8,8,,1000,5589310
400 meter,Danielsen Sigrun,5406350,22,Norge,Vrouw,8410,Sprinters,20,6,14,180,76,2025-02-25 20:29:08,13,11,3,15,3,2,2,10,10,,26000,5406350
Verspringen,Abascal Sebastián,5398417,22,España,Man,12720,Springers,20,6,16,175,76,2025-02-25 20:29:27,19,3,1,14,0,16,2,9,9,,17000,5398417
Onbekend,Niskopoulos Parasxos,5546177,17,Hellas,Man,11160,Snelwandelaars,20,2,14,176,73,2025-02-25 20:31:55,14,5,17,3,2,1,2,6,8,,16000,5546177
Onbekend,Sita Rania,5539903,17,Hellas,Vrouw,14340,Snelwandelaars,20,2,13,175,67,2025-02-25 20:32:36,17,2,18,3,3,2,1,7,7,,14000,5539903
Onbekend,Martsikali Kali,5551616,17,Hellas,Vrouw,3990,Springers,20,2,14,164,70,2025-02-25 20:33:22,13,1,1,2,10,13,2,8,7,,9999,5551616
Onbekend,Karafotia Orea,5579025,18,Hellas,Vrouw,3930,Sprinters,20,2,17,177,77,2025-02-25 20:36:13,19,1,2,13,8,2,3,8,5,,0,5579025
Onbekend,Tolbert Jeffrey,5562679,17,United States,Man,2840,Werpers,20,1,11,170,81,2025-02-25 21:01:52,20,5,1,3,3,2,11,8,7,,0,5562679
Onbekend,Nava Ladislao,5648739,16,México,Man,1220,Werpers,16,1,14,171,72,2025-02-25 21:02:13,18,3,2,8,6,2,2,8,5,,0,5648739
5.000 meter,de Vocht Bert,5461668,21,Nederland,Man,2550,Langeafstandslopers,20,4,18,193,96,2025-02-25 21:02:26,19,3,11,8,2,2,1,8,7,,0,5461668
110 meter horden,Ballantyne Michael,5358190,23,Great Britain,Man,4330,Sprinters,20,4,18,185,86,2025-02-25 21:02:37,20,4,1,11,9,2,1,5,11,,0,5358190
Onbekend,Valdez Alan,5643975,16,United States,Man,850,Sprinters,19,1,15,173,79,2025-02-25 21:02:46,18,2,2,5,3,3,0,7,7,,0,5643975
Onbekend,Kukla Aldona,5657335,14,Polska,Vrouw,1230,Sprinters,20,1,17,166,62,2025-02-25 21:13:46,20,3,3,8,2,2,2,6,5,,17000,5657335
Tienkamp,Faa Ezio,5120054,29,Italia,Man,13140,Meerkampers,20,10,16,186,90,2025-02-25 22:09:07,14,10,0,8,16,2,3,11,8,,1000,5120054
Onbekend,Arias Victor,5572188,17,Argentina,Man,8330,Snelwandelaars,20,1,13,181,91,2025-02-25 23:07:04,17,1,16,1,3,3,2,5,8,,10000,5572188
Onbekend,Abraham Eugenio,5572189,17,Argentina,Man,6100,Sprinters,20,2,13,177,82,2025-02-25 23:07:04,14,2,2,15,1,1,3,8,5,,9000,5572189
Onbekend,Meessen Timon,5578580,17,Deutschland,Man,2860,Springers,20,2,16,178,90,2025-02-25 23:07:05,20,2,3,10,4,10,3,7,6,,0,5578580
Onbekend,Echanove Jeremías,5592218,18,España,Man,1880,Werpers,20,1,13,175,80,2025-02-25 23:30:22,14,3,0,9,4,3,10,8,6,,0,5592218
Tienkamp,Dickson Landon,5151831,30,United States,Man,10150,Meerkampers,20,11,19,187,83,2025-02-26 02:28:44,19,14,2,8,10,5,0,11,11,,28000,5151831
Onbekend,Fedoriva Nika,5566398,17,Ukrajina,Vrouw,2340,Langeafstandslopers,20,2,20,163,70,2025-02-26 03:15:11,18,1,9,10,2,2,3,9,7,,3000,5566398
5.000 meter,Deas Cara,5469522,28,Great Britain,Vrouw,5240,Langeafstandslopers,20,4,15,175,71,2025-02-26 03:16:56,20,3,12,10,4,0,1,11,7,,0,5469522
Polsstokhoogspringen,Bowman Nathan,5487805,22,Great Britain,Man,1170,Springers,20,3,15,174,82,2025-02-26 03:18:55,8,2,3,5,7,9,4,7,9,,0,5487805
Onbekend,Clemons Carlos,5553346,17,United States,Man,9420,Sprinters,20,2,15,181,92,2025-02-26 05:29:08,20,1,1,16,9,1,6,6,7,,249000,5553346
100 meter,Cortez Angel,5467125,20,United States,Man,6510,Sprinters,20,4,16,179,76,2025-02-26 05:29:21,14,11,3,14,1,3,1,7,8,,22000,5467125
Onbekend,Cantrell Brooke,5527074,18,United States,Vrouw,9180,Sprinters,20,2,16,168,73,2025-02-26 05:29:37,20,2,1,15,11,1,2,7,8,,178000,5527074
Kogelstoten,Gill Kyle,5419484,21,United States,Man,5400,Werpers,20,4,16,182,82,2025-02-26 05:30:24,17,12,3,0,2,2,12,8,9,,6000,5419484
Onbekend,Beard Fernando,5662349,17,United States,Man,2080,Werpers,11,1,15,164,67,2025-02-26 05:30:40,20,10,2,1,2,1,8,8,6,,1000,5662349
400 meter,Goldman Jacob,5232806,26,United States,Man,9910,Sprinters,20,7,18,190,82,2025-02-26 05:32:24,15,13,3,15,1,2,3,9,9,,6000,5232806
400 meter horden,Hamm Ryan,5392579,23,United States,Man,8050,Sprinters,20,5,19,165,66,2025-02-26 05:32:43,17,1,3,15,11,0,1,10,9,,55000,5392579
Onbekend,Segarra Ithaisa,5566189,17,España,Vrouw,1310,Sprinters,20,2,14,173,76,2025-02-26 06:40:28,14,3,2,6,3,4,1,10,8,,0,5566189
Onbekend,de Lucas Antònia,5656314,17,España,Vrouw,1070,Meerkampers,12,1,14,166,67,2025-02-26 06:40:37,14,10,1,3,3,1,3,6,5,,0,5656314
Verspringen,Aubry Cassandra,5508920,18,France,Vrouw,2360,Springers,20,3,20,169,75,2025-02-26 06:53:56,18,3,3,7,5,10,3,8,9,,1000,5508920
Onbekend,Aptaloglou Damiani,5624596,18,Hellas,Vrouw,3090,Langeafstandslopers,20,1,18,170,67,2025-02-26 07:14:22,20,1,11,3,1,3,6,9,6,,0,5624596
400 meter horden,Audouin Lydie,5079109,31,France,Vrouw,14350,Sprinters,18,9,16,169,67,2025-02-26 07:22:58,9,8,1,17,6,2,1,10,10,,0,5079109
100 meter,Hemery Dominique,5150920,29,France,Man,24180,Sprinters,20,7,16,194,73,2025-02-26 07:23:06,19,18,3,14,1,2,1,10,8,,0,5150920
400 meter,Georges Omar,5252684,29,France,Man,13480,Sprinters,20,6,16,186,82,2025-02-26 07:23:13,19,13,4,16,3,3,2,6,10,,0,5252684
