AtleetID,MaxID,Exp,Vorm,Zorg,Kra,Uit,Sne,Len,Spr,Wrp,SP1,SP2,date
5660055,740,1,15,16,1,7,8,3,2,3,5,4,20250221
5661231,590,1,14,15,2,3,9,2,3,3,0,0,20250221
5661705,1220,1,14,17,7,10,3,1,3,1,0,0,20250221
5663408,110,1,15,9,0,3,2,3,6,2,0,0,20250221
5661150,480,1,15,11,3,8,6,3,8,3,0,0,20250221
5663306,460,1,15,16,3,3,1,1,4,7,0,0,20250221
5662058,450,1,14,16,2,1,3,4,2,7,0,0,20250221
5663193,330,1,15,6,1,1,3,8,3,1,0,0,20250221
5663523,740,1,15,16,1,9,3,2,1,1,0,0,20250221
5662233,630,1,14,18,3,1,6,2,1,2,0,0,20250221
5662204,70,1,15,9,1,3,1,4,1,3,0,0,20250221
5662988,1100,1,15,16,1,2,2,3,10,2,0,0,20250221
5656275,380,1,14,9,1,8,4,6,1,3,0,0,20250221
5661527,120,1,14,12,3,3,3,2,1,3,0,0,20250221
5557260,2840,3,16,10,3,10,5,6,2,2,11,9,20250221
5663454,950,1,15,19,7,0,6,3,1,5,0,0,20250221
5662042,130,1,14,10,1,1,6,5,4,2,0,0,20250221
5661558,910,1,15,16,3,4,3,3,1,9,0,0,20250221
5661271,110,1,15,9,4,2,6,2,1,1,0,0,20250221
5662564,1230,1,14,20,0,3,2,2,2,9,0,0,20250221
5663785,110,1,15,12,3,3,1,3,1,3,0,0,20250221
5335580,990,6,17,11,0,2,2,3,2,9,7,8,20250221
5661194,1110,1,14,8,8,10,2,3,2,2,0,0,20250221
5663669,1150,1,15,20,3,7,2,3,3,3,0,0,20250221
5663051,530,1,14,16,2,8,1,1,2,3,0,0,20250221
5537436,610,4,14,17,2,3,7,3,1,3,7,6,20250221
5496870,3140,3,19,14,10,1,2,2,2,6,10,10,20250221
5035439,12180,12,18,19,0,0,0,13,15,0,6,9,20250221
5663196,460,1,14,15,2,8,0,2,1,3,0,0,20250221
5663636,1480,1,15,20,2,4,2,2,5,9,0,0,20250221
5663441,770,1,15,8,1,2,1,10,3,3,0,0,20250221
5661552,320,1,14,10,2,8,2,3,2,3,0,0,20250221
5663313,350,1,15,10,7,3,1,7,1,2,6,5,20250221
5661266,1300,1,14,17,2,10,1,2,3,1,0,0,20250221
5662742,510,1,15,6,4,3,2,7,9,4,0,0,20250221
5662489,330,1,14,16,2,3,2,3,4,2,0,0,20250221
5662055,110,1,15,12,3,3,2,1,2,2,0,0,20250221
5663343,870,1,15,19,1,3,1,3,3,7,0,0,20250221
5477243,3770,5,17,16,3,2,12,4,1,1,10,9,20250221
5647302,520,1,15,16,3,3,1,3,5,0,7,5,20250221
5661232,40,1,14,6,3,1,2,1,3,3,0,0,20250221
5649796,1260,1,17,20,3,1,3,3,3,8,0,0,20250221
5662175,390,1,15,17,5,2,1,1,1,0,0,0,20250221
5588450,1880,1,11,19,7,2,3,5,2,9,8,8,20250221
5661168,140,1,14,8,7,3,3,2,3,1,0,0,20250221
5661376,640,1,14,15,2,2,0,7,3,8,0,0,20250221
5663718,270,1,15,10,7,2,1,2,2,6,0,0,20250221
5608770,970,1,15,6,3,10,3,3,2,2,6,4,20250221
5663247,150,1,14,6,1,7,3,3,3,0,0,0,20250221
5643689,480,1,16,8,4,2,7,3,2,1,6,8,20250221
5662417,110,1,15,12,0,3,2,2,1,3,0,0,20250221
5661414,400,1,15,12,6,3,3,1,1,8,5,4,20250221
5661352,840,1,14,16,9,4,3,3,3,3,0,0,20250221
5663527,1390,1,15,18,10,2,1,3,4,3,0,0,20250221
5663756,810,1,15,19,5,2,3,2,4,3,0,0,20250221
4867060,17080,12,18,20,16,0,0,0,0,14,10,9,20250221
5663337,530,1,15,11,5,1,3,9,7,2,0,0,20250221
5663250,970,1,14,19,3,8,1,2,2,3,0,0,20250221
5662811,90,1,14,7,1,0,2,6,3,4,0,0,20250221
5662822,350,1,14,15,3,0,0,2,7,1,0,0,20250221
5657371,1440,1,16,20,1,7,2,1,0,1,8,7,20250221
5662154,170,1,15,10,2,0,7,0,2,2,0,0,20250221
5562312,1010,2,16,18,2,2,3,5,3,2,7,7,20250221
5662279,790,1,15,11,6,10,3,2,1,3,0,0,20250221
5661991,80,1,14,6,6,1,2,3,2,2,0,0,20250221
5661385,1920,1,14,20,10,9,2,2,2,3,0,0,20250221
5662750,410,1,15,17,3,1,3,2,1,4,0,0,20250221
5662706,950,1,14,20,1,3,4,1,7,3,0,0,20250221
5662001,340,1,15,15,3,0,2,1,7,5,4,4,20250221
5661497,410,1,14,13,8,1,1,1,3,2,0,0,20250221
5633656,700,1,14,8,7,2,3,3,2,8,7,7,20250221
5286619,13430,7,12,11,3,17,3,3,1,3,10,10,20250221
5663542,840,1,15,18,2,1,3,8,2,1,0,0,20250221
5661239,1120,1,14,20,7,1,3,3,2,6,0,0,20250221
5663338,1360,1,15,19,10,2,3,3,3,0,0,0,20250221
5663788,730,1,15,7,2,6,3,2,1,10,0,0,20250221
5663432,110,1,15,10,5,3,3,1,2,3,0,0,20250221
5662305,1290,1,14,11,1,3,9,10,2,2,0,0,20250221
5653507,670,1,14,18,0,6,3,2,3,1,0,0,20250221
5091717,14950,11,11,13,2,0,0,10,17,0,11,10,20250221
5662265,70,1,14,7,2,3,3,3,5,3,0,0,20250221
5662879,330,1,14,6,1,2,2,2,3,8,0,0,20250221
5662997,780,1,15,6,3,2,3,1,10,2,0,0,20250221
5617089,1220,1,16,20,2,0,5,3,2,8,6,7,20250221
5661479,260,1,15,7,5,2,1,7,7,2,0,0,20250221
5663027,970,1,14,14,1,10,1,2,3,2,0,0,20250221
5661190,1470,1,15,13,1,3,10,2,1,9,0,0,20250221
5662168,560,1,15,17,7,3,2,2,1,1,0,0,20250221
5662463,100,1,15,10,2,2,1,3,5,3,0,0,20250221
5662795,1020,1,15,12,4,1,2,2,5,10,0,0,20250221
5663204,470,1,14,17,2,2,4,6,0,3,0,0,20250221
5663183,1180,1,15,12,8,1,1,10,1,2,0,0,20250221
5621692,50,1,14,6,3,3,1,2,1,2,0,0,20250221
5610779,1060,1,15,6,0,1,8,2,3,1,9,8,20250221
5663767,280,1,15,9,7,0,4,1,6,2,0,0,20250221
5661498,120,1,15,9,3,6,3,1,3,2,0,0,20250221
4973195,11240,17,14,17,0,0,13,8,1,0,8,10,20250221
5661877,350,1,14,8,1,3,1,4,3,8,4,6,20250221
5613661,800,1,11,11,2,1,7,8,1,2,8,6,20250221
5620844,1720,1,12,16,10,1,0,1,1,2,9,6,20250221
5662809,370,1,14,15,3,1,3,3,7,3,0,0,20250221
5662631,1180,1,15,15,2,5,10,3,0,3,0,0,20250221
5662452,570,1,14,14,3,2,3,1,2,9,0,0,20250221
5097869,10950,11,19,18,14,1,0,1,3,8,11,12,20250221
5662796,70,1,14,6,2,3,2,1,2,5,0,0,20250221
5662582,390,1,14,15,2,7,3,6,2,3,0,0,20250221
5662030,1060,1,15,13,10,3,5,3,2,1,0,0,20250221
5661519,700,1,15,19,5,3,1,2,2,3,0,0,20250221
5661161,620,1,14,12,1,8,8,2,0,4,0,0,20250221
5646408,1260,1,15,20,5,2,7,3,2,0,7,3,20250221
5663583,1390,1,15,15,3,1,3,10,3,1,5,8,20250221
5663008,600,1,14,11,3,2,5,9,2,3,0,0,20250221
5661473,120,1,14,12,2,2,2,5,3,3,0,0,20250221
5607947,890,1,11,16,6,10,3,2,3,2,0,0,20250221
5661338,60,1,14,7,3,3,4,1,1,3,0,0,20250221
5663826,630,1,15,17,7,2,3,2,6,1,0,0,20250221
5662656,1730,1,15,18,10,2,1,1,3,7,7,7,20250221
5562777,920,2,15,17,3,1,3,5,9,0,5,6,20250221
5661544,240,1,15,6,3,2,8,1,3,1,0,0,20250221
5653663,1070,1,15,18,2,8,2,3,5,1,5,7,20250221
5663458,90,1,15,8,2,1,3,3,5,0,0,0,20250221
5663520,1680,1,15,16,3,3,3,2,10,9,0,0,20250221
5663834,890,1,15,20,1,3,1,1,3,0,0,0,20250221
5542522,1430,2,16,8,8,3,10,2,3,1,6,6,20250221
5594743,1030,1,16,17,2,9,2,1,3,3,7,5,20250221
5663632,240,1,15,12,3,4,3,2,1,7,0,0,20250221
5624500,1590,1,16,18,10,3,8,2,3,1,5,7,20250221
5630555,420,1,18,6,6,6,3,1,2,1,3,8,20250221
5663200,1030,1,15,7,10,1,3,2,8,1,0,0,20250221
5663607,1240,1,15,19,0,2,3,10,3,2,0,0,20250221
5629417,1240,1,16,10,4,3,3,5,9,6,8,8,20250221
5662652,350,1,15,11,6,1,2,7,6,2,0,0,20250221
5661535,100,1,15,10,3,1,1,1,0,5,0,0,20250221
5663184,740,1,14,17,3,9,1,1,1,1,0,0,20250221
5663533,270,1,15,7,8,1,1,3,1,1,0,0,20250221
5663603,960,1,15,15,3,10,7,3,3,1,0,0,20250221
5618969,710,1,16,15,1,7,2,7,2,2,7,6,20250221
5650885,590,1,14,9,0,3,7,4,5,7,8,5,20250221
5661687,1080,1,14,16,1,3,1,1,2,10,5,4,20250221
5662907,140,1,14,8,6,3,3,1,3,6,0,0,20250221
5663436,530,1,15,9,2,3,3,4,2,9,0,0,20250221
5662062,440,1,15,16,1,2,1,1,7,0,0,0,20250221
4729769,27390,17,16,17,0,18,0,4,0,0,13,11,20250221
5661193,710,1,14,18,2,3,8,3,2,1,0,0,20250221
5663030,60,1,15,7,1,4,3,2,1,2,0,0,20250221
5662383,420,1,14,13,2,3,8,2,2,1,0,0,20250221
5446732,1820,2,11,11,2,1,11,7,2,3,6,6,20250221
5663427,210,1,15,14,2,3,3,3,0,3,0,0,20250221
5661785,100,1,14,10,1,3,3,1,1,6,0,0,20250221
5663410,610,1,15,11,2,2,9,2,2,3,0,0,20250221
5661677,380,1,14,14,3,8,3,5,3,1,0,0,20250221
5270242,3350,6,18,16,2,6,12,2,1,3,9,8,20250221
5663015,890,1,15,14,2,10,2,2,0,2,0,0,20250221
5661895,80,1,15,9,2,2,3,5,1,2,0,0,20250221
4716825,6840,16,15,18,8,0,6,7,1,0,7,7,20250221
5491470,1770,3,19,17,10,3,7,2,7,3,8,6,20250221
5661978,220,1,15,14,2,2,3,6,2,2,0,0,20250221
5661244,540,1,14,15,3,3,8,1,3,3,0,0,20250221
5663652,430,1,15,13,7,2,3,8,2,1,0,0,20250221
5661444,260,1,15,14,2,2,2,3,6,2,0,0,20250221
5382780,5800,5,17,10,2,12,8,3,3,1,11,11,20250221
5662573,760,1,15,19,3,2,5,3,2,4,0,0,20250221
5646348,500,1,19,8,4,2,4,0,2,3,4,8,20250221
5662316,1890,1,14,20,10,5,0,3,1,3,7,5,20250221
5661143,1430,1,14,19,10,3,1,0,1,0,0,0,20250221
5663570,930,1,15,6,10,0,2,8,3,0,0,0,20250221
5659888,1110,1,14,8,6,3,2,3,10,2,7,7,20250221
5661358,340,1,15,12,1,3,2,8,2,2,0,0,20250221
5661200,1390,1,14,17,2,10,3,3,1,9,0,0,20250221
4666652,6190,15,11,16,0,11,7,0,0,0,2,1,20250221
5597322,1600,2,20,20,3,9,1,1,2,2,4,8,20250221
5662696,470,1,14,15,1,2,8,3,5,3,0,0,20250221
5637409,820,1,16,19,3,6,1,2,1,5,0,0,20250221
5662719,530,1,15,11,6,2,0,9,3,1,0,0,20250221
5660034,360,1,14,6,3,1,9,1,2,3,0,0,20250221
5662964,770,1,15,6,3,9,1,8,1,3,0,0,20250221
5662430,170,1,15,14,2,2,3,2,2,4,0,0,20250221
5661596,810,1,15,19,2,5,1,3,0,1,0,0,20250221
5661432,140,1,14,6,1,2,7,0,2,1,0,0,20250221
5623603,1390,2,16,9,5,11,2,7,2,1,7,6,20250221
5662697,970,1,15,8,3,3,10,3,1,3,0,0,20250221
5663594,660,1,15,18,3,1,3,2,7,6,0,0,20250221
5662875,1150,1,15,16,10,1,1,2,2,2,0,0,20250221
5663551,150,1,15,11,0,2,0,2,6,2,0,0,20250221
5662404,320,1,15,8,1,2,1,1,8,2,0,0,20250221
5661764,150,1,14,10,5,1,1,4,5,6,0,0,20250221
5110154,22810,14,15,14,16,2,16,0,2,1,11,11,20250221
5662545,90,1,15,7,2,3,4,3,5,2,0,0,20250221
5662681,60,1,14,6,5,3,1,2,3,3,0,0,20250221
5640896,510,1,15,7,3,3,2,7,7,3,8,6,20250221
5663371,1190,1,15,15,0,10,2,8,3,2,0,0,20250221
5663853,180,1,15,13,3,2,1,3,5,1,0,0,20250221
5647523,200,1,14,7,6,2,3,2,2,1,6,5,20250221
5663505,320,1,15,16,3,3,0,2,3,3,0,0,20250221
5661557,190,1,15,7,2,3,3,3,7,2,0,0,20250221
5250124,4870,6,18,11,8,4,13,3,2,3,9,10,20250221
5662114,930,1,15,7,3,6,1,2,1,10,0,0,20250221
5663481,420,1,15,17,0,1,3,5,2,6,0,0,20250221
5661222,1150,1,14,17,4,7,10,3,1,3,0,0,20250221
5661880,70,1,15,9,3,2,1,2,3,3,0,0,20250221
5540069,520,1,15,9,4,4,3,7,3,5,7,7,20250221
5663287,550,1,14,12,2,9,3,1,3,1,0,0,20250221
5661893,670,1,14,9,3,5,6,2,9,1,0,0,20250221
5644545,700,1,14,6,1,1,9,5,2,2,6,7,20250221
5663507,1520,1,15,15,3,3,1,9,5,10,0,0,20250221
5662324,320,1,15,10,3,0,3,3,6,1,6,7,20250221
5662106,970,1,14,12,10,2,1,3,3,3,0,0,20250221
5662482,610,1,14,18,1,7,1,2,1,2,0,0,20250221
5661478,140,1,15,7,1,6,2,3,6,3,0,0,20250221
5663044,790,1,15,10,3,1,3,10,2,2,0,0,20250221
5258779,9790,7,11,20,3,1,7,9,0,3,12,14,20250221
5653136,740,1,14,8,6,2,9,2,7,2,5,4,20250221
5663732,630,1,15,6,4,2,3,5,3,10,0,0,20250221
5663653,160,1,15,13,3,1,2,3,4,1,0,0,20250221
5663644,740,1,15,19,2,6,0,1,1,1,0,0,20250221
5661170,980,1,15,11,2,2,2,3,0,10,0,0,20250221
5661761,280,1,14,11,3,6,2,3,2,1,7,5,20250221
5661567,350,1,14,7,1,3,8,1,2,3,0,0,20250221
5663789,230,1,15,14,3,1,6,3,2,3,0,0,20250221
5663797,290,1,15,9,4,3,8,6,2,2,0,0,20250221
5662871,500,1,15,17,1,3,5,6,1,2,0,0,20250221
5572693,50,1,14,8,2,1,3,3,3,3,0,0,20250221
5582387,690,1,15,7,3,8,8,3,1,3,7,5,20250221
5662059,1110,1,15,17,1,10,3,3,2,2,0,0,20250221
5663322,580,1,15,16,3,2,2,8,1,1,0,0,20250221
5661335,300,1,15,6,5,1,3,8,3,5,0,0,20250221
5536479,2280,2,14,9,11,2,1,7,0,9,8,8,20250221
5571645,890,3,18,13,1,2,3,3,9,4,6,7,20250221
5087694,10080,11,15,13,2,0,0,8,14,3,10,13,20250221
5663413,420,1,15,13,2,1,8,2,1,0,0,0,20250221
5661534,680,1,15,10,9,3,3,8,2,5,0,0,20250221
5212966,2420,10,11,18,1,10,2,7,0,0,8,8,20250221
5632338,1590,1,15,20,3,2,3,2,2,1,7,9,20250221
5661169,340,1,14,11,8,3,5,2,2,3,0,0,20250221
5662723,50,1,15,6,3,3,1,2,3,2,0,0,20250221
5663691,120,1,15,11,3,3,6,4,2,1,0,0,20250221
5662491,1010,1,14,8,0,2,10,3,6,2,0,0,20250221
5662013,1320,1,14,20,1,2,2,7,2,8,0,0,20250221
5663300,910,1,15,8,3,9,1,9,0,2,0,0,20250221
5663242,660,1,14,12,1,9,7,0,1,2,0,0,20250221
5084734,8350,14,15,14,8,0,13,0,0,0,10,11,20250221
5662077,610,1,14,13,3,2,5,1,9,1,0,0,20250221
5662524,630,1,14,18,3,2,2,3,1,6,0,0,20250221
5662052,170,1,15,10,1,2,7,2,2,2,0,0,20250221
5661760,270,1,14,10,4,3,3,2,8,2,0,0,20250221
5084742,9450,14,16,14,0,11,10,1,0,0,11,13,20250221
5599716,460,1,14,16,7,3,0,1,3,2,0,0,20250221
5662701,1240,1,15,20,2,3,3,3,2,8,0,0,20250221
5663751,580,1,15,12,5,3,2,2,3,9,0,0,20250221
5663014,520,1,15,18,1,3,1,2,4,3,0,0,20250221
5590799,1600,1,14,12,3,3,10,4,2,2,7,9,20250221
5661744,790,1,14,19,2,1,3,3,2,5,0,0,20250221
5143746,7450,11,18,16,2,2,3,7,12,0,12,12,20250221
5663668,660,1,15,9,2,3,7,8,9,3,0,0,20250221
5539276,1420,1,16,11,10,3,2,2,7,1,6,8,20250221
5659994,230,1,15,13,4,6,1,2,3,1,0,0,20250221
5662648,760,1,14,15,3,3,3,9,1,3,0,0,20250221
5661230,940,1,14,20,3,3,1,4,0,1,0,0,20250221
5597111,570,1,18,14,2,1,8,2,1,2,7,4,20250221
5661894,260,1,14,11,0,8,2,1,3,2,0,0,20250221
4956839,9040,11,16,18,0,7,0,3,0,0,13,12,20250221
5661561,1170,1,14,17,3,5,1,9,1,9,0,0,20250221
5661924,930,1,15,18,1,2,3,0,3,8,0,0,20250221
5662456,330,1,15,16,1,3,2,2,1,2,0,0,20250221
5663663,1530,1,15,20,9,3,3,2,9,3,0,0,20250221
5661155,230,1,14,13,1,2,3,6,2,3,0,0,20250221
5650637,620,1,16,18,1,1,3,1,3,4,5,5,20250221
5646409,780,1,12,12,8,3,9,5,2,0,6,5,20250221
5655156,70,1,14,10,3,2,1,3,1,4,0,0,20250221
5539479,1350,2,15,18,8,3,6,8,4,3,6,6,20250221
5663598,1160,1,15,19,2,2,1,4,7,9,0,0,20250221
5663525,880,1,15,16,10,4,3,1,4,2,0,0,20250221
5639540,720,1,15,15,7,3,6,3,8,3,6,5,20250221
5575177,760,1,11,15,3,5,4,3,9,3,4,6,20250221
5661313,870,1,14,12,1,10,2,2,2,1,0,0,20250221
5617604,950,1,14,11,8,2,3,8,5,1,8,6,20250221
5661215,110,1,14,12,2,3,3,1,2,2,0,0,20250221
5620048,590,1,16,16,5,0,2,3,1,3,7,6,20250221
5642438,630,1,15,13,3,3,3,2,2,9,5,7,20250221
5661581,1340,1,15,18,2,10,1,3,3,1,0,0,20250221
5662284,360,1,15,7,2,9,2,1,1,2,0,0,20250221
5662111,1460,1,15,18,5,2,1,2,2,10,7,7,20250221
5662158,180,1,15,14,4,2,2,3,3,1,0,0,20250221
5662909,920,1,15,13,3,2,10,3,0,2,0,0,20250221
5662998,270,1,15,8,3,3,3,8,3,3,0,0,20250221
5662746,130,1,14,9,1,3,1,5,2,6,0,0,20250221
5662709,900,1,15,13,4,1,2,3,10,2,0,0,20250221
5077584,9630,14,15,18,10,0,11,9,1,3,11,11,20250221
5663671,120,1,15,7,2,3,2,3,3,6,0,0,20250221
5636315,1640,1,15,13,3,11,5,3,2,3,8,5,20250221
5662143,170,1,14,12,2,1,2,1,2,6,0,0,20250221
5627635,1470,1,15,19,2,3,2,5,9,1,7,7,20250221
5661670,160,1,14,13,2,3,1,1,2,6,0,0,20250221
5662612,890,1,15,15,7,2,2,1,9,1,0,0,20250221
5662056,760,1,15,10,2,2,3,10,2,3,0,0,20250221
5579547,2890,1,11,19,0,10,3,2,2,9,9,8,20250221
5642882,410,1,15,15,2,6,0,2,2,2,6,6,20250221
5663593,910,1,15,14,1,9,3,3,2,8,0,0,20250221
5662398,930,1,14,13,3,10,3,3,3,2,0,0,20250221
5661511,570,1,15,17,1,3,7,3,1,2,0,0,20250221
5661775,610,1,15,8,2,0,9,2,2,2,7,3,20250221
5662550,550,1,15,14,3,8,6,3,2,5,0,0,20250221
5662686,1290,1,14,17,2,2,3,10,0,6,0,0,20250221
5627191,390,1,19,11,2,2,3,2,3,3,7,6,20250221
5593842,990,3,17,11,2,10,3,2,2,3,5,7,20250221
5661513,360,1,15,6,2,3,8,1,5,3,0,0,20250221
5661856,370,1,14,10,0,8,3,2,2,5,0,0,20250221
5662461,690,1,15,19,3,1,3,4,3,1,0,0,20250221
5084757,8740,14,15,11,0,0,1,11,14,0,9,9,20250221
5662384,670,1,15,10,3,9,3,2,8,6,0,0,20250221
5662135,170,1,15,13,4,3,0,3,3,3,0,0,20250221
5662093,210,1,15,11,3,7,3,1,1,2,0,0,20250221
5662187,270,1,15,8,2,1,5,1,3,8,0,0,20250221
5663254,190,1,15,12,2,6,1,2,2,3,0,0,20250221
5661217,870,1,14,7,4,2,1,10,0,1,0,0,20250221
5661223,870,1,14,7,10,3,2,8,3,4,0,0,20250221
5608364,1540,1,16,18,3,3,0,1,1,9,9,6,20250221
5661463,820,1,15,18,3,8,6,6,2,1,0,0,20250221
5661471,880,1,15,13,1,2,5,1,10,2,0,0,20250221
5661998,810,1,15,14,3,2,10,1,3,1,5,5,20250221
5663769,330,1,15,6,3,3,3,3,8,1,0,0,20250221
5236858,5650,8,16,6,11,3,3,1,3,12,9,11,20250221
5661216,360,1,14,16,3,3,4,2,3,2,0,0,20250221
5663443,160,1,15,7,1,3,6,3,1,6,0,0,20250221
5662874,740,1,14,11,1,8,9,1,3,2,0,0,20250221
5662116,400,1,14,14,3,3,1,2,1,1,7,4,20250221
5662616,370,1,14,7,1,2,9,2,1,2,0,0,20250221
5658757,940,1,15,17,2,2,2,3,8,7,5,7,20250221
5661605,1490,1,14,20,1,6,8,8,0,1,0,0,20250221
5662224,490,1,14,11,2,2,2,1,1,9,0,0,20250221
5087381,47420,10,18,19,2,20,0,2,0,8,12,18,20250221
5497349,2580,1,11,20,3,10,3,1,5,8,7,9,20250221
5662692,990,1,14,20,3,3,3,5,3,1,0,0,20250221
5662132,970,1,14,17,2,3,2,1,6,9,0,0,20250221
5663483,830,1,15,13,8,2,2,2,2,9,0,0,20250221
5661209,310,1,14,10,8,1,3,6,2,3,0,0,20250221
5662897,440,1,14,16,7,2,3,7,1,2,0,0,20250221
5658906,420,1,14,10,3,2,0,0,2,9,0,0,20250221
4963353,16870,15,15,19,5,0,15,8,2,0,12,12,20250221
5579066,850,2,15,16,4,1,7,4,1,0,8,6,20250221
5662900,730,1,14,14,1,2,9,6,2,3,0,0,20250221
5661377,1310,1,14,18,2,0,3,1,3,10,0,0,20250221
5565332,980,1,16,14,8,2,1,3,1,0,8,7,20250221
5587650,1760,1,16,19,5,8,3,7,2,2,8,8,20250221
5662206,380,1,15,11,0,3,2,3,3,8,0,0,20250221
5661848,70,1,15,9,3,2,1,2,4,3,0,0,20250221
5598544,2370,1,16,19,1,11,4,2,0,1,8,6,20250221
5662702,700,1,14,7,10,3,7,2,2,1,0,0,20250221
5662221,700,1,15,19,6,3,1,2,3,2,0,0,20250221
5661502,580,1,15,6,2,9,5,3,1,2,3,5,20250221
5661234,300,1,14,15,6,2,1,2,1,5,0,0,20250221
5212959,1390,8,11,15,0,11,3,1,0,0,6,5,20250221
5663192,960,1,15,10,0,10,2,1,1,2,0,0,20250221
5663334,850,1,15,18,1,1,8,6,5,1,0,0,20250221
5661262,830,1,14,18,1,1,8,1,6,2,0,0,20250221
5663053,80,1,14,11,2,3,1,2,2,3,0,0,20250221
5661160,220,1,14,8,3,4,3,8,0,4,0,0,20250221
5661197,150,1,14,13,2,3,2,2,5,2,0,0,20250221
5657427,1360,1,15,9,10,2,3,3,2,3,8,8,20250221
5661233,940,1,14,14,7,2,10,2,2,1,0,0,20250221
5656008,900,1,16,15,2,7,8,2,1,1,8,6,20250221
5662664,300,1,15,15,2,4,1,6,2,1,0,0,20250221
5663492,590,1,15,17,1,3,3,5,7,2,0,0,20250221
5661997,760,1,14,10,2,6,1,10,1,2,0,0,20250221
5661594,370,1,15,13,1,5,1,1,7,7,0,0,20250221
5646403,1130,1,11,10,4,2,9,3,2,1,9,4,20250221
5651634,860,1,15,19,0,3,7,3,3,1,3,5,20250221
5662253,610,1,14,9,9,1,3,2,1,1,0,0,20250221
5662282,320,1,14,16,3,0,3,1,6,3,0,0,20250221
5662898,330,1,14,7,6,3,2,8,1,0,0,0,20250221
5663359,460,1,15,14,0,2,1,2,8,5,0,0,20250221
5662360,1180,1,15,20,1,0,2,1,3,8,7,4,20250221
5646410,740,1,12,13,7,2,9,2,2,1,5,4,20250221
5633302,930,1,15,12,1,4,4,2,1,3,9,8,20250221
5662920,200,1,14,6,3,1,5,0,1,1,6,6,20250221
5663350,700,1,15,15,3,1,2,9,1,0,0,0,20250221
5661450,630,1,14,12,3,4,3,9,3,1,0,0,20250221
5662956,150,1,15,13,3,0,1,5,1,3,0,0,20250221
5662878,710,1,15,15,1,0,2,2,9,1,0,0,20250221
5631738,250,1,14,12,1,1,3,2,3,3,5,7,20250221
5662244,690,1,14,16,2,2,3,1,9,0,0,0,20250221
5661871,360,1,15,16,3,4,3,4,1,3,4,5,20250221
5169986,8250,11,16,17,2,2,4,9,13,2,12,11,20250221
5661293,610,1,15,14,2,1,9,2,1,3,0,0,20250221
5011168,27830,17,16,18,1,18,10,1,0,0,9,11,20250221
4573018,11910,18,14,19,0,11,0,0,0,0,5,7,20250221
5663600,170,1,15,9,3,5,2,3,3,7,0,0,20250221
5640379,930,1,13,19,7,5,3,1,2,1,5,6,20250221
5537833,1250,2,14,20,3,4,4,3,5,1,8,6,20250221
5663198,420,1,14,15,3,1,2,2,8,3,0,0,20250221
5661944,370,1,15,9,2,3,0,8,3,1,0,0,20250221
5629814,1000,1,16,10,3,9,4,2,2,2,8,8,20250221
5661468,190,1,14,13,2,2,2,6,1,2,0,0,20250221
5578198,1010,1,14,16,9,3,3,5,2,5,8,6,20250221
5663595,770,1,15,10,3,10,4,1,1,4,0,0,20250221
5663403,210,1,15,14,1,3,3,1,2,4,0,0,20250221
5163317,21560,8,11,19,3,3,18,2,2,0,12,12,20250221
5662658,850,1,14,8,2,2,3,1,3,10,0,0,20250221
5663621,830,1,15,6,2,10,3,3,5,3,0,0,20250221
5661539,1470,1,14,18,2,5,2,3,10,3,0,0,20250221
5594690,760,2,18,9,3,2,1,8,1,5,8,4,20250221
5548653,2650,2,18,16,2,12,3,1,2,1,7,9,20250221
5662471,1040,1,15,14,1,1,3,10,6,7,0,0,20250221
5661602,390,1,14,14,3,1,2,8,2,5,0,0,20250221
5661995,50,1,14,6,1,3,3,3,3,2,0,0,20250221
5661999,1400,1,15,19,10,0,1,3,0,1,0,0,20250221
5661422,560,1,15,7,1,8,1,3,1,3,8,4,20250221
5158425,4900,8,16,11,2,12,5,1,0,1,8,12,20250221
5418011,2970,2,14,17,11,1,2,9,1,3,6,9,20250221
5661734,1780,1,15,20,10,3,3,2,1,3,5,3,20250221
5662555,160,1,15,9,1,2,3,3,7,1,0,0,20250221
5662744,100,1,14,11,3,1,3,1,3,5,0,0,20250221
5662246,550,1,14,17,6,1,5,3,1,1,0,0,20250221
5662784,170,1,14,12,3,1,1,6,1,1,0,0,20250221
5517006,3910,3,18,10,2,13,3,1,1,2,9,5,20250221
5663444,320,1,15,16,3,0,4,5,3,3,0,0,20250221
5662000,1900,1,14,18,3,3,3,8,0,3,9,9,20250221
5648519,400,1,14,11,1,1,2,2,6,2,6,8,20250221
5661790,240,1,14,15,3,2,2,1,4,2,0,0,20250221
5663442,690,1,15,19,2,4,3,0,1,0,0,0,20250221
5661696,930,1,15,6,10,3,0,3,3,4,0,0,20250221
5663244,1020,1,14,15,3,10,0,3,3,1,0,0,20250221
5662608,680,1,14,19,3,3,1,2,3,1,0,0,20250221
5661343,480,1,15,13,1,9,3,2,0,1,0,0,20250221
5663662,500,1,15,15,7,3,0,6,0,4,0,0,20250221
5539105,1730,1,15,15,10,0,6,6,10,1,6,3,20250221
5662130,420,1,15,12,3,2,3,9,1,3,0,0,20250221
5663216,520,1,15,17,2,3,1,5,2,2,0,0,20250221
5663480,820,1,15,15,10,3,2,1,1,3,0,0,20250221
5662519,120,1,14,11,6,5,3,2,2,2,0,0,20250221
5662422,240,1,15,12,3,1,1,1,2,7,0,0,20250221
